game_id,canonical_id,source_entry_index,Name,Vehicle Name,ShortVehicleName,XLASTID,VehicleManufacturer,VehicleModel,Vehicle Render Model,Driver Character,Vehicle Physics Model,Cockpit properties,Vehicle Properties,Vehicle Year,Shadow Width,Shadow Length,Shadow Offset Right,Shadow Offset Forward,Shadow Texture,Grid Grouping,Vehicle Class,Vehicle Group,Vehicle Shape,Engine Placement,Number of Exhausts,Exhaust Position 1,Exhaust Target Position 1,Exhaust Smoke Amount Multiplier,Number of Engine Heat,Engine Heat Position 1,Blown Engine Smoke Position,Vehicle Description,AI ONLY,Vehicle Initial Performance Index,Body Upgrades,Cockpit Upgrades,Tire Upgrades,Brake Upgrades,Tier,Price,Region,Country,Paint Shop Data,Min Front Wheel Diameter,Max Front Wheel Diameter,Min Rear Wheel Diameter,Max Rear Wheel Diameter,Max GUI Wheel Angle,PULC Package ID 360,PULC Package ID PS3,Client Vehicle Version,Vehicle Garage Rotation,Left Mirror Pos,Right Mirror Pos,AABBMin,AABBMax,User Overrides Base Helmet,User Overrides Base Outfit,Exhaust Backfire Mesh Cross-Section Scale,Exhaust Backfire Mesh Length Scale,Shadow Offset Up,Exhaust Position 2,Exhaust Target Position 2,PLAYER ONLY,DLC ID,PitSpeedLimit_HighKPH,Is Open Wheeler,LCD Mirror Pos,Scratch Texture,Safety Car Driver Name,Center Mirror Pos,Spawn In Pit,Exhaust Smoke Type,Vehicle Variant Oval,Vehicle Variant Short Oval,Vehicle Variant Speedway,Vehicle Variant Super Speedway,Blown Engine Smoke Scale,Exhaust Position 3,Exhaust Position 4,Exhaust Target Position 3,Exhaust Target Position 4,Livery DLC ID 1,Livery DLC Name 1,Livery DLC ID 2,Livery DLC Name 2,Vehicle Variant Short Track,Vehicle Physics Model Oval,Vehicle Physics Model Short Oval,Vehicle Physics Model Speedway,Vehicle Physics Model Super Speedway,Always Hide Helmet,Vehicle Physics Model Short Track,Exhaust Backfire Visual Effect Type,Manufacturer Liveries Category,CrewPropsCategory,IMSA Cockpit properties,Drafting Contrail Min Speed,Drafting Contrail Max Speed,Drafting Contrail Min Temperature,Drafting Contrail Max Temperature,Drafting Contrail Min Humidity,Drafting Contrail Disable When DRS Opened,Vehicle Variant High Downforce Track,Use Flat Shadow,F1DRSForbiddenLaps,Vertical Exhaust,Livery DLC ID 3,Livery DLC Name 3,Livery DLC ID 4,Livery DLC Name 4,Livery DLC ID 5,Livery DLC Name 5,Livery DLC ID 6,Livery DLC Name 6,Livery DLC ID 7,Livery DLC Name 7,Livery DLC ID 8,Livery DLC Name 8,Livery DLC ID 9,Livery DLC Name 9,Livery DLC ID 10,Livery DLC Name 10,Vehicle Name DLC Override DLC ID,Vehicle Name DLC Override,ShortVehicleName DLC Override,VehicleManufacturer DLC Override,has_headlights,headlights_source,downforce_variant,meta_class,discipline
Lotus_98T-61,Lotus_98T-61-formulaclassicg1,694,Lotus_98T,Lotus Renault 98T,Lotus 98T,61,Lotus,Type 98T Renault Turbo,Lotus_98T.vhf,Lotus_98T,Lotus_98T,Lotus_98T_Cockpit.bin,Lotus_98T,1986,4.1,6.3,0.0,0.15,Lotus_98T_ambsh.dds,4,F-Classic_Gen1,Historic Openwheel,OpenWheel,Mid-Rear,2,0.388;0.093;1.165,0.388;0.093;1.902,0.0,1,0;0.40;0.87,0;0.40;0.87,,false,458,,,,,5,120,EU,England,N/A,13,20,13,20,,,,1,0.0;3.141592653589;0.0,0.2816;0.6905;-0.8728,-0.2816;0.6905;-0.8728,-1.5;-0.0;-4.0,1.5;1.5;4.0,DRIVER_80_USER_OVERRIDE,outfit_DRIVER_80_USER_OVERRIDE,2.75,4.00,,-0.388;0.093;1.165,-0.388;0.093;1.902,,brazilianlegendspt1pack,100.0,true,,,SafetyBMWM3Driver,,,,,,,,0.35,,,,,,,,,,,,,,false,,,,,,70,100,0,25,0.75,false,Lotus_98T_HD,,,,,,,,,,,,,,,,,,,,,,,,false,meta-class-default,standard,Formula Classic G1,Open Wheel
Formula_Reiza-23,Formula_Reiza-23-formulareiza,569,Formula_Reiza,Formula V8 Gen3,F-V8 Gen3,23,Reiza,Formula Reiza,Formula_Reiza.vhf,Formula_Reiza,Formula_Reiza,Formula_Reiza_Cockpit.bin,Formula_Reiza,2010,5.00,7.70,0,0,Formula_Reiza_ambsh.dds,1,F-Reiza,Openwheel,OpenWheel,Mid-Rear,2,0.350;0.200;1.278,0.341;0.200;1.507,0.1,1,0;0.964;1.069,0;0.964;1.069,,false,129,,,,,5,120000,EU,England,N/A,13,17,13,17,20.0,,,1,0.0;3.141592653589;0.0,0.312;0.757;-0.478,-0.312;0.757;-0.478,-1.5;-0.0;-3.375,1.5;1.6;4.0,FORMULA_MODERN_USER_OVERRIDE,outfit_FORMULA_MODERN_USER_OVERRIDE,,,,-0.350;0.200;1.278,-0.341;0.200;1.507,,,100.0,,,,SafetyAMGDriver3,,,,Formula_Reiza_LD,Formula_Reiza_LD,Formula_Reiza_LD,Formula_Reiza_LD,,,,,,,,,,Formula_Reiza_LD,,,,,,,,,,,70,100,0,25,0.75,true,Formula_Reiza_HD,,2,,,,,,,,,,,,,,,,,,,,,,false,meta-class-default,standard,Formula Reiza,Open Wheel
Formula_V12-30,Formula_V12-30-formulav12,616,Formula_V12,Formula V12,F-V12,30,Reiza,Formula V12,Formula_V12.vhf,Formula_V12,Formula_V12,Formula_V12_Cockpit.bin,Formula_V12,1995,5.00,7.00,0,0,Formula_V12_ambsh.dds,4,F-V12,Openwheel,OpenWheel,Mid-Rear,2,0.244;0.272;1.718,0.244;0.272;1.968,0.036,1,0;0.7;0.9,0;0.7;0.9,,false,129,,,,,5,120000,EU,England,N/A,13,17,13,17,20.0,,,1,0.0;3.141592653589;0.0,0.271;0.663;-0.309,-0.271;0.663;-0.309,-1.5;-0.0;-4.0,1.5;1.5;4.0,DRIVER_91_USER_OVERRIDE,outfit_DRIVER_91_USER_OVERRIDE,2.125,2.5,,-0.244;0.272;1.718,-0.244;0.272;1.968,,,100.0,true,,,SafetyBMWM3Driver,,,,Formula_V12_LD,Formula_V12_LD,Formula_V12_LD,Formula_V12_LD,0.85,,,,,,,,,Formula_V12_LD,,,,,,,,,,,60,95,0,25,0.70,false,,,,,,,,,,,,,,,,,,,,,,,,,false,meta-class-default,standard,Formula V12,Open Wheel
Formula_Edge_G1M3-447,Formula_Edge_G1M3-447-formulav10g2,543,Formula_Edge_G1M3,Formula Edge Model3,F-Edge M3,447,Reiza,Formula Edge M3,Formula_Edge_G1M3.vhf,Formula_Edge_G1M3,Formula_Edge_G1M3,Formula_Edge_G1M3_Cockpit.bin,Formula_Edge_G1M3,1995,5.00,7.00,0,0,Formula_Edge_G1M3_ambsh.dds,4,FE-G1,Openwheel,OpenWheel,Mid-Rear,2,0.325;0.094;1.209,0.325;0.11;1.535,0.036,1,0;0.7;0.9,0;0.7;0.9,,false,129,,,,,5,120000,EU,England,N/A,13,17,13,17,20.0,,,1,0.0;3.141592653589;0.0,0.271;0.663;-0.309,-0.271;0.663;-0.309,-1.5;-0.0;-4.0,1.5;1.5;4.0,DRIVER_91_USER_OVERRIDE,outfit_DRIVER_91_USER_OVERRIDE,,,,-0.325;0.094;1.209,-0.325;0.11;1.535,,,100.0,true,,,SafetyBMWM3Driver,,,,Formula_Edge_G1M3_LD,Formula_Edge_G1M3_LD,Formula_Edge_G1M3_LD,Formula_Edge_G1M3_LD,0.85,,,,,,,,,Formula_Edge_G1M3_LD,,,,,,,,,,,70,100,0,25,0.75,false,Formula_Edge_G1M3_HD,,,,,,,,,,,,,,,,,,,,,,,,false,meta-class-default,standard,Formula V10 G2,Open Wheel
Renault_R28-516,Renault_R28-516-formulareiza,823,Renault_R28,Renault R28,Renault R28,516,Renault,Renault R28,Renault_R28.vhf,Renault_R28,Renault_R28,Renault_R28_Cockpit.bin,Renault_R28,2008,5.00,7.00,0,0,Renault_R28_ambsh.dds,3,F-V8_Gen2,Openwheel,OpenWheel,Mid-Rear,2,0.312;0.511;0.915,0.322;0.524;1.215,0.036,1,0;0.500;1.770,0;0.500;1.770,,false,129,,,,,5,120000,EU,England,N/A,13,17,13,17,20.0,,,1,0.0;3.141592653589;0.0,0.355;0.669;-0.517,-0.355;0.669;-0.517,-0.898;-0.002;-2.291,0.898;1.099;2.282,FORMULA_MODERN_USER_OVERRIDE,outfit_FORMULA_MODERN_USER_OVERRIDE,,,,-0.312;0.511;0.915,-0.322;0.524;1.215,,,100.0,true,,,SafetyF2KDriver,,,,Renault_R28_LD,Renault_R28_LD,Renault_R28_LD,Renault_R28_LD,0.85,,,,,,,,,Renault_R28_LD,,,,,,,,,,,70,100,0,25,0.75,false,Renault_R28_HD,,,,,,,,,,,,,,,,,,,,,,,,false,meta-class-default,standard,Formula Reiza,Open Wheel
Formula_Classic_G4M2-21,Formula_Classic_G4M2-21-formulaclassicg3,530,Formula_Classic_G4M2,Formula Classic Gen4 Model2,F-Classic Gen4 M2,21,Reiza,Formula Classic G4M2,Formula_Classic_G4M2.vhf,Formula_Classic_G4M2,Formula_Classic_G4M2,Formula_Classic_G4M2_Cockpit.bin,Formula_Classic_G4M2,1992,5.00,7.00,0,0,Formula_Classic_G4M2_ambsh.dds,4,F-Classic_Gen4,Historic Openwheel,OpenWheel,Mid-Rear,4,0.252;0.179;1.884,0.252;0.081;2.229,0.05,1,0;0.583;1.16,0;0.583;1.16,,false,129,,,,,5,1,EU,England,N/A,13,17,13,17,20.0,,,1,0.0;3.141592653589;0.0,0.263;0.636;-0.248,-0.263;0.636;-0.248,-1.5;-0.0;-4.0,1.5;1.5;4.0,DRIVER_91_USER_OVERRIDE,outfit_DRIVER_91_USER_OVERRIDE,,,,-0.252;0.179;1.884,-0.252;0.081;2.229,,,100.0,true,,,SafetyBMWM3Driver,,,,Formula_Classic_G4M2_LD,Formula_Classic_G4M2_LD,Formula_Classic_G4M2_LD,Formula_Classic_G4M2_LD,0.85,,,,,,,,,Formula_Classic_G4M2_LD,,,,,,,,,,,70,100,0,25,0.75,false,Formula_Classic_G4M2_HD,,,,,,,,,,,,,,,,,,,,,,,,false,meta-class-default,standard,Formula Classic G3,Open Wheel
Formula_Classic_G4M3-22,Formula_Classic_G4M3-22-formulaclassicg3,533,Formula_Classic_G4M3,Formula Classic Gen4 Model3,F-Classic Gen4 M3,22,Reiza,Formula Classic G4M3,Formula_Classic_G4M3.vhf,Formula_Classic_G4M3,Formula_Classic_G4M3,Formula_Classic_G4M3_Cockpit.bin,Formula_Classic_G4M3,1992,5.00,7.00,0,0,Formula_Classic_G4M3_ambsh.dds,4,F-Classic_Gen4,Historic Openwheel,OpenWheel,Mid-Rear,2,0.228;0.320;1.716,0.228;0.348;2.018,0.1,1,0;0.778;0.798,0;0.778;0.798,,false,129,,,,,5,1,EU,England,N/A,13,17,13,17,20.0,,,1,0.0;3.141592653589;0.0,0.325;0.682;-0.344,-0.325;0.682;-0.344,-1.5;-0.0;-4.0,1.5;1.5;4.0,DRIVER_91_USER_OVERRIDE,outfit_DRIVER_91_USER_OVERRIDE,,,,-0.228;0.320;1.716,-0.228;0.348;2.018,,,100.0,true,,,SafetyBMWM3Driver,,,,Formula_Classic_G4M3_LD,Formula_Classic_G4M3_LD,Formula_Classic_G4M3_LD,Formula_Classic_G4M3_LD,0.85,,,,,,,,,Formula_Classic_G4M3_LD,,,,,,,,,,,70,100,0,25,0.75,false,Formula_Classic_G4M3_HD,,,,,,,,,,,,,,,,,,,,,,,,false,meta-class-default,standard,Formula Classic G3,Open Wheel
McLaren_MP420-525,McLaren_MP420-525-formulav10g2,718,McLaren_MP420,McLaren MP4/20,McLaren MP4/20,525,McLaren,McLaren MP4/20,McLaren_MP420.vhf,McLaren_MP420,McLaren_MP420,McLaren_MP420_Cockpit.bin,McLaren_MP420,2006,5.00,7.00,0,0,McLaren_MP420_ambsh.dds,3,F-V10_Gen3,Openwheel,OpenWheel,Mid-Rear,2,0.288;0.563;1.049,0.288;0.572;1.349,0.036,1,0;0.964;1.069,0;0.964;1.069,,false,129,,,,,5,120000,EU,England,N/A,13,17,13,17,20.0,,,1,0.0;3.141592653589;0.0,0.457;0.650;-0.623,-0.457;0.650;-0.623,-0.898;-0.002;-2.291,0.898;1.099;2.282,FORMULA_MODERN_USER_OVERRIDE,outfit_FORMULA_MODERN_USER_OVERRIDE,,,,-0.288;0.563;1.049,-0.288;0.572;1.349,,,100.0,true,,,SafetyF2KDriver,,,,McLaren_MP420_LD,McLaren_MP420_LD,McLaren_MP420_LD,McLaren_MP420_LD,0.85,,,,,,,,,McLaren_MP420_LD,,,,,,,,,,,70,100,0,25,0.75,false,McLaren_MP420_HD,,,,,,,,,,,,,,,,,,,,,,,,false,meta-class-default,standard,Formula V10 G2,Open Wheel
McLaren_MP45B-173,McLaren_MP45B-173-formulaclassicg3,728,McLaren_MP45B,McLaren Honda MP4/5B,McLaren MP4/5B,173,McLaren,McLaren MP4/5,McLaren_MP45B.vhf,McLaren_MP45B,McLaren_MP45B,McLaren_MP45B_Cockpit.bin,McLaren_MP45B,1990,5.00,7.50,0,0,McLaren_MP45B_ambsh.dds,4,F-Classic_Gen3,Openwheel,OpenWheel,Mid-Rear,2,0.235;0.078;1.443,0.235;0.078;1.943,0.1,1,0;0.63;0.47,0;0.63;0.47,,false,129,,,,,5,1,EU,England,N/A,13,17,13,17,20.0,,,1,0.0;3.141592653589;0.0,0.318;0.619;-0.403,-0.318;0.619;-0.403,-1.5;-0.0;-3.85,1.5;1.5;4.0,DRIVER_91_USER_OVERRIDE,outfit_DRIVER_91_USER_OVERRIDE,2.125,2.5,,-0.235;0.078;1.443,-0.235;0.078;1.943,,brazilianlegendspt1pack,,true,,,SafetyBMWM3Driver,,,,McLaren_MP45B_LD,McLaren_MP45B_LD,McLaren_MP45B_LD,McLaren_MP45B_LD,0.85,,,,,,,,,McLaren_MP45B_LD,,,,,,,,,,,70,100,0,25,0.75,false,McLaren_MP45B_HD,,,,,,,,,,,,,,,,,,,,,,,,false,meta-class-default,standard,Formula Classic G3,Open Wheel
Renault_R25-510,Renault_R25-510-formulav10g2,817,Renault_R25,Renault R25,Renault R25,510,Renault,Renault R25,Renault_R25.vhf,Renault_R25,Renault_R25,Renault_R25_Cockpit.bin,Renault_R25,2006,5.00,7.00,0,0,Renault_R25_ambsh.dds,3,F-V10_Gen3,Openwheel,OpenWheel,Mid-Rear,2,0.289;0.426;0.919,0.396;0.529;1.218,0.036,1,0;0.964;1.069,0;0.964;1.069,,false,129,,,,,5,120000,EU,England,N/A,13,17,13,17,20.0,,,1,0.0;3.141592653589;0.0,0.331;0.659;-0.462,-0.331;0.659;-0.462,-0.898;-0.002;-2.291,0.898;1.099;2.282,FORMULA_MODERN_USER_OVERRIDE,outfit_FORMULA_MODERN_USER_OVERRIDE,,,,-0.289;0.426;0.919,-0.396;0.529;1.218,,,100.0,true,,,SafetyF2KDriver,,,,Renault_R25_LD,Renault_R25_LD,Renault_R25_LD,Renault_R25_LD,0.85,,,,,,,,,Renault_R25_LD,,,,,,,,,,,70,100,0,25,0.75,false,Renault_R25_HD,,,,,,,,,,,,,,,,,,,,,,,,false,meta-class-default,standard,Formula V10 G2,Open Wheel
Renault_R26-513,Renault_R26-513-formulareiza,820,Renault_R26,Renault R26,Renault R26,513,Renault,Renault R26,Renault_R26.vhf,Renault_R26,Renault_R26,Renault_R26_Cockpit.bin,Renault_R26,2006,5.00,7.00,0,0,Renault_R26_ambsh.dds,3,F-V8_Gen1,Openwheel,OpenWheel,Mid-Rear,2,0.298;0.479;0.845,0.322;0.578;1.145,0.036,1,0;0.964;1.069,0;0.964;1.069,,false,129,,,,,5,120000,EU,England,N/A,13,17,13,17,20.0,,,1,0.0;3.141592653589;0.0,0.378;0.664;-0.406,-0.378;0.664;-0.406,-0.898;-0.002;-2.291,0.898;1.099;2.282,FORMULA_MODERN_USER_OVERRIDE,outfit_FORMULA_MODERN_USER_OVERRIDE,,,,-0.298;0.479;0.845,-0.322;0.578;1.145,,,100.0,true,,,SafetyF2KDriver,,,,Renault_R26_LD,Renault_R26_LD,Renault_R26_LD,Renault_R26_LD,0.85,,,,,,,,,Renault_R26_LD,,,,,,,,,,,70,100,0,25,0.75,false,Renault_R26_HD,,,,,,,,,,,,,,,,,,,,,,,,false,meta-class-default,standard,Formula Reiza,Open Wheel
Formula_Classic_G4M1_HD-457,Formula_Classic_G4M1_HD-457-formulaclassicg3,528,Formula_Classic_G4M1_HD,Formula Classic Gen4 Model1 - High Downforce,F-Classic Gen4 M1,457,Reiza,Formula Classic G4M1,Formula_Classic_G4M1_HD.vhf,Formula_Classic_G4M1,Formula_Classic_G4M1_HD,Formula_Classic_G4M1_HD_Cockpit.bin,Formula_Classic_G4M1,1991,5.00,7.00,0,0,Formula_Classic_G4M1_ambsh.dds,4,F-Classic_Gen4_HD,Historic Openwheel,OpenWheel,Mid-Rear,4,0.266;0.290;2.18,0.266;0.315;2.48,0.1,1,0;0.63;0.47,0;0.63;0.47,,true,129,,,,,5,1,EU,England,N/A,13,17,13,17,20.0,,,1,0.0;3.141592653589;0.0,0.301;0.669;-0.279,-0.301;0.669;-0.279,-1.5;-0.0;-4.0,1.5;1.5;4.0,DRIVER_91_USER_OVERRIDE,outfit_DRIVER_91_USER_OVERRIDE,2.125,2.5,,0.194;0.290;2.18,0.194;0.315;2.48,,,100.0,true,,,SafetyBMWM3Driver,,,,,,,,0.85,-0.194;0.290;2.18,-0.266;0.290;2.18,-0.194;0.315;2.48,-0.266;0.315;2.48,,,,,,,,,,,,,,,,70,100,0,25,0.75,false,,,,,,,,,,,,,,,,,,,,,,,,,false,meta-class-default,standard,Formula Classic G3,Open Wheel
Formula_Hitech_G1M1_HD-460,Formula_Hitech_G1M1_HD-460-formulaclassicg1,547,Formula_Hitech_G1M1_HD,Formula HiTech Gen1 Model1 - High Downforce,F-HiTech Gen1 M1,460,Reiza,Formula Hitech G1M1,Formula_Hitech_G1M1_HD.vhf,Formula_Hitech_G1M1,Formula_Hitech_G1M1_HD,Formula_Hitech_G1M1_Cockpit.bin,Formula_Hitech_G1M1,1992,5.00,7.00,0,0,Formula_Hitech_G1M1_ambsh.dds,4,F-Hitech_Gen1_HD,Historic Openwheel,OpenWheel,Mid-Rear,4,0.266;0.290;2.18,0.266;0.315;2.48,0.1,1,0;0.63;0.47,0;0.63;0.47,,true,129,,,,,5,1,EU,England,N/A,13,17,13,17,20.0,,,1,0.0;3.141592653589;0.0,0.301;0.669;-0.279,-0.301;0.669;-0.279,-1.5;-0.0;-4.0,1.5;1.5;4.0,DRIVER_91_USER_OVERRIDE,outfit_DRIVER_91_USER_OVERRIDE,2.125,2.5,,0.194;0.290;2.18,0.194;0.315;2.48,,,100.0,true,,,SafetyBMWM3Driver,,,,,,,,0.85,-0.194;0.290;2.18,-0.266;0.290;2.18,-0.194;0.315;2.48,-0.266;0.315;2.48,,,,,,,,,,,,,,,,70,100,0,25,0.75,false,,,,,,,,,,,,,,,,,,,,,,,,,false,meta-class-default,standard,Formula Classic G1,Open Wheel
Formula_Hitech_G1M1_LD-304,Formula_Hitech_G1M1_LD-304-formulaclassicg1,548,Formula_Hitech_G1M1_LD,Formula HiTech Gen1 Model1 - Low Downforce,F-HiTech Gen1 M1,304,Reiza,Formula Hitech G1M1,Formula_Hitech_G1M1_LD.vhf,Formula_Hitech_G1M1,Formula_Hitech_G1M1_LD,Formula_Hitech_G1M1_LD_Cockpit.bin,Formula_Hitech_G1M1,1992,5.00,7.00,0,0,Formula_Hitech_G1M1_ambsh.dds,4,F-Hitech_Gen1_LD,Historic Openwheel,OpenWheel,Mid-Rear,4,0.266;0.290;2.18,0.266;0.315;2.48,0.1,1,0;0.63;0.47,0;0.63;0.47,,true,129,,,,,5,1,EU,England,N/A,13,17,13,17,20.0,,,1,0.0;3.141592653589;0.0,0.301;0.669;-0.279,-0.301;0.669;-0.279,-1.5;-0.0;-4.0,1.5;1.5;4.0,DRIVER_91_USER_OVERRIDE,outfit_DRIVER_91_USER_OVERRIDE,2.125,2.5,,0.194;0.290;2.18,0.194;0.315;2.48,,,100.0,true,,,SafetyBMWM3Driver,,,,,,,,0.85,-0.194;0.290;2.18,-0.266;0.290;2.18,-0.194;0.315;2.48,-0.266;0.315;2.48,,,,,,,,,,,,,,,,100,140,0,25,0.75,false,,,,,,,,,,,,,,,,,,,,,,,,,false,meta-class-default,low,Formula Classic G1,Open Wheel
Formula_Classic_G2M3-19,Formula_Classic_G2M3-19-formulaclassicg2,512,Formula_Classic_G2M3,Formula Classic Gen2 Model3,F-Classic Gen2 M3,19,Reiza,Formula Classic G2M3,Formula_Classic_G2M3.vhf,Formula_Classic_G2M3,Formula_Classic_G2M3,Formula_Classic_G2M3_Cockpit.bin,Formula_Classic_G2M3,1986,5.0,7.0,0.0,0.0,Formula_Classic_G2M3_ambsh.dds,4,F-Classic_Gen2,Historic Openwheel,OpenWheel,Mid-Rear,2,0.186;0.170;1.671,0.186;0.170;1.971,0.0,1,0;0.40;0.87,0;0.40;0.87,,false,458,,,,,5,120,EU,England,N/A,13,20,13,20,,,,1,0.0;3.141592653589;0.0,0.272;0.613;-0.501,-0.272;0.613;-0.501,-1.5;-0.0;-4.0,1.5;1.5;4.0,DRIVER_91_USER_OVERRIDE,outfit_DRIVER_91_USER_OVERRIDE,1.5,3.00,,-0.186;0.170;1.671,-0.186;0.170;1.971,,,100.0,true,,,SafetyBMWM3Driver,,,,Formula_Classic_G2M3_LD,Formula_Classic_G2M3_LD,Formula_Classic_G2M3_LD,Formula_Classic_G2M3_LD,0.85,,,,,,,,,Formula_Classic_G2M3_LD,,,,,false,,,,,,70,100,0,25,0.75,false,Formula_Classic_G2M3_HD,,,,,,,,,,,,,,,,,,,,,,,,false,meta-class-default,standard,Formula Classic G2,Open Wheel
Formula_Classic_G4M1_LD-239,Formula_Classic_G4M1_LD-239-formulaclassicg3,529,Formula_Classic_G4M1_LD,Formula Classic Gen4 Model1 - Low Downforce,F-Classic Gen4 M1,239,Reiza,Formula Classic G4M1,Formula_Classic_G4M1_LD.vhf,Formula_Classic_G4M1,Formula_Classic_G4M1_LD,Formula_Classic_G4M1_LD_Cockpit.bin,Formula_Classic_G4M1,1991,5.00,7.00,0,0,Formula_Classic_G4M1_ambsh.dds,4,F-Classic_Gen4_LD,Historic Openwheel,OpenWheel,Mid-Rear,4,0.266;0.290;2.18,0.266;0.315;2.48,0.1,1,0;0.63;0.47,0;0.63;0.47,,true,129,,,,,5,1,EU,England,N/A,13,17,13,17,20.0,,,1,0.0;3.141592653589;0.0,0.301;0.669;-0.279,-0.301;0.669;-0.279,-1.5;-0.0;-4.0,1.5;1.5;4.0,DRIVER_91_USER_OVERRIDE,outfit_DRIVER_91_USER_OVERRIDE,2.125,2.5,,0.194;0.290;2.18,0.194;0.315;2.48,,,100.0,true,,,SafetyBMWM3Driver,,,,,,,,0.85,-0.194;0.290;2.18,-0.266;0.290;2.18,-0.194;0.315;2.48,-0.266;0.315;2.48,,,,,,,,,,,,,,,,100,140,0,25,0.75,false,,,,,,,,,,,,,,,,,,,,,,,,,false,meta-class-default,low,Formula Classic G3,Open Wheel
McLaren_MP423-519,McLaren_MP423-519-formulareiza,721,McLaren_MP423,McLaren MP4/23,McLaren MP4/23,519,McLaren,McLaren_MP423,McLaren_MP423.vhf,McLaren_MP423,McLaren_MP423,McLaren_MP423_Cockpit.bin,McLaren_MP423,2008,5.00,7.00,0,0,McLaren_MP423_ambsh.dds,3,F-V8_Gen2,Openwheel,OpenWheel,Mid-Rear,2,0.240;0.489;1.075,0.174;0.556;1.376,0.036,1,0;0.964;1.069,0;0.964;1.069,,false,129,,,,,5,120000,EU,England,N/A,13,17,13,17,20.0,,,1,0.0;3.141592653589;0.0,0.468;0.692;-0.527,-0.468;0.692;-0.527,-0.898;-0.002;-2.291,0.898;1.099;2.282,FORMULA_MODERN_USER_OVERRIDE,outfit_FORMULA_MODERN_USER_OVERRIDE,,,,-0.240;0.489;1.075,-0.174;0.556;1.376,,,100.0,true,,,SafetyF2KDriver,,,,McLaren_MP423_LD,McLaren_MP423_LD,McLaren_MP423_LD,McLaren_MP423_LD,0.85,,,,,,,,,McLaren_MP423_LD,,,,,,,,,,,70,100,0,25,0.75,false,McLaren_MP423_HD,,,,,,,,,,,,,,,,,,,,,,,,false,meta-class-default,standard,Formula Reiza,Open Wheel
Formula_Hitech_G2M1_HD-463,Formula_Hitech_G2M1_HD-463-formulaclassicg2,559,Formula_Hitech_G2M1_HD,Formula HiTech Gen2 Model1 - High Downforce,F-HiTech Gen2 M1,463,Reiza,Formula Hitech G2M1,Formula_Hitech_G2M1_HD.vhf,Formula_Hitech_G2M1,Formula_Hitech_G2M1_HD,Formula_Hitech_G2M1_HD_Cockpit.bin,Formula_Hitech_G2M1,1993,5.00,7.00,0,0,Formula_Hitech_G2M1_ambsh.dds,4,F-Hitech_Gen2_HD,Historic Openwheel,OpenWheel,Mid-Rear,4,0.266;0.290;2.18,0.266;0.315;2.48,0.1,1,0;0.63;0.47,0;0.63;0.47,,true,129,,,,,5,1,EU,England,N/A,13,17,13,17,20.0,,,1,0.0;3.141592653589;0.0,0.301;0.669;-0.279,-0.301;0.669;-0.279,-1.5;-0.0;-4.0,1.5;1.5;4.0,DRIVER_91_USER_OVERRIDE,outfit_DRIVER_91_USER_OVERRIDE,2.125,2.5,,0.194;0.290;2.18,0.194;0.315;2.48,,,100.0,true,,,SafetyBMWM3Driver,,,,,,,,0.85,-0.194;0.290;2.18,-0.266;0.290;2.18,-0.194;0.315;2.48,-0.266;0.315;2.48,,,,,,,,,,,,,,,,70,100,0,25,0.75,false,,,,,,,,,,,,,,,,,,,,,,,,,false,meta-class-default,standard,Formula Classic G2,Open Wheel
Formula_Hitech_G2M1_LD-310,Formula_Hitech_G2M1_LD-310-formulaclassicg2,560,Formula_Hitech_G2M1_LD,Formula HiTech Gen2 Model1 - Low Downforce,F-HiTech Gen2 M1,310,Reiza,Formula Hitech G2M1,Formula_Hitech_G2M1_LD.vhf,Formula_Hitech_G2M1,Formula_Hitech_G2M1_LD,Formula_Hitech_G2M1_LD_Cockpit.bin,Formula_Hitech_G2M1,1993,5.00,7.00,0,0,Formula_Hitech_G2M1_ambsh.dds,4,F-Hitech_Gen2_LD,Historic Openwheel,OpenWheel,Mid-Rear,4,0.266;0.290;2.18,0.266;0.315;2.48,0.1,1,0;0.63;0.47,0;0.63;0.47,,true,129,,,,,5,1,EU,England,N/A,13,17,13,17,20.0,,,1,0.0;3.141592653589;0.0,0.301;0.669;-0.279,-0.301;0.669;-0.279,-1.5;-0.0;-4.0,1.5;1.5;4.0,DRIVER_91_USER_OVERRIDE,outfit_DRIVER_91_USER_OVERRIDE,2.125,2.5,,0.194;0.290;2.18,0.194;0.315;2.48,,,100.0,true,,,SafetyBMWM3Driver,,,,,,,,0.85,-0.194;0.290;2.18,-0.266;0.290;2.18,-0.194;0.315;2.48,-0.266;0.315;2.48,,,,,,,,,,,,,,,,100,140,0,25,0.75,false,,,,,,,,,,,,,,,,,,,,,,,,,false,meta-class-default,low,Formula Classic G2,Open Wheel
